Mi, 11. Nov 2015,   11:51
acc  7.8035E+0  +- 4.0E-3
t0   1.69671E+0 +- 7.2E-4
offs -1.728E-2  +- 3.29E-3
time (s), phi (rad), Fit (rad)
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	-3.14159E-3	NaN
3.45575E-2	3.45575E-2	2.43445E-2
1.47655E-1	1.47655E-1	1.43961E-1
3.42434E-1	3.42434E-1	3.41613E-1
6.15752E-1	6.15752E-1	6.17300E-1
9.67611E-1	9.67611E-1	9.71021E-1
1.39801E+0	1.39801E+0	1.40278E+0
1.91009E+0	1.91009E+0	1.91257E+0
2.49757E+0	2.49757E+0	2.50039E+0
3.16044E+0	3.16044E+0	3.16626E+0
3.90500E+0	3.90500E+0	3.91015E+0
4.72810E+0	4.72810E+0	4.73208E+0
5.62973E+0	5.62973E+0	5.63205E+0
6.60677E+0	6.60677E+0	6.61005E+0
7.66549E+0	7.66549E+0	7.66608E+0
8.80274E+0	8.80274E+0	8.80015E+0
1.00154E+1	1.00154E+1	1.00123E+1
1.13066E+1	1.13066E+1	1.13024E+1
1.26763E+1	1.26763E+1	1.26706E+1
1.41215E+1	1.41215E+1	1.41168E+1
1.56483E+1	1.56483E+1	1.56410E+1
1.72473E+1	1.72473E+1	1.72433E+1
1.89281E+1	1.89281E+1	1.89236E+1
2.06842E+1	2.06842E+1	2.06820E+1
2.25189E+1	2.25189E+1	2.25183E+1
2.44259E+1	2.44259E+1	2.44328E+1
2.64145E+1	2.64145E+1	2.64252E+1
NaN	2.84785E+1	NaN
NaN	3.06180E+1	NaN
NaN	3.28328E+1	NaN
NaN	3.50759E+1	NaN
NaN	3.73064E+1	NaN
NaN	3.95338E+1	NaN
