Mi, 11. Nov 2015,   12:06
acc  8.935E-1  +- 2.0E-3
t0   4.412E-1  +- 8.9E-3
offs -8.528E-2 +- 1.3E-2
time (s), phi (rad), Fit (rad)
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
0.00000E+0	0.00000E+0	-8.37337E-2
0.00000E+0	0.00000E+0	-7.40111E-2
6.28319E-3	6.28319E-3	-5.53533E-2
1.88496E-2	1.88496E-2	-2.77604E-2
4.39823E-2	4.39823E-2	8.76763E-3
8.16814E-2	8.16814E-2	5.42308E-2
1.25664E-1	1.25664E-1	1.08629E-1
1.79071E-1	1.79071E-1	1.71963E-1
2.45044E-1	2.45044E-1	2.44231E-1
3.20442E-1	3.20442E-1	3.25435E-1
4.02124E-1	4.02124E-1	4.15574E-1
4.96372E-1	4.96372E-1	5.14648E-1
6.00044E-1	6.00044E-1	6.22657E-1
7.13142E-1	7.13142E-1	7.39602E-1
8.35664E-1	8.35664E-1	8.65481E-1
9.67611E-1	9.67611E-1	1.00030E+0
1.10898E+0	1.10898E+0	1.14405E+0
1.25978E+0	1.25978E+0	1.29673E+0
1.42000E+0	1.42000E+0	1.45835E+0
1.58965E+0	1.58965E+0	1.62891E+0
1.76872E+0	1.76872E+0	1.80840E+0
1.95721E+0	1.95721E+0	1.99682E+0
2.15513E+0	2.15513E+0	2.19418E+0
2.36248E+0	2.36248E+0	2.40048E+0
2.57925E+0	2.57925E+0	2.61571E+0
2.80230E+0	2.80230E+0	2.83988E+0
3.03792E+0	3.03792E+0	3.07298E+0
3.27982E+0	3.27982E+0	3.31501E+0
3.53429E+0	3.53429E+0	3.56599E+0
3.79504E+0	3.79504E+0	3.82589E+0
4.06836E+0	4.06836E+0	4.09473E+0
4.34796E+0	4.34796E+0	4.37251E+0
4.63699E+0	4.63699E+0	4.65922E+0
4.93544E+0	4.93544E+0	4.95487E+0
5.24332E+0	5.24332E+0	5.25945E+0
5.56062E+0	5.56062E+0	5.57297E+0
5.88420E+0	5.88420E+0	5.89542E+0
6.22035E+0	6.22035E+0	6.22681E+0
6.56279E+0	6.56279E+0	6.56713E+0
6.91465E+0	6.91465E+0	6.91639E+0
7.27593E+0	7.27593E+0	7.27459E+0
7.64664E+0	7.64664E+0	7.64171E+0
8.02677E+0	8.02677E+0	8.01778E+0
8.41633E+0	8.41633E+0	8.40278E+0
8.81531E+0	8.81531E+0	8.79671E+0
9.22372E+0	9.22372E+0	9.19958E+0
9.63841E+0	9.63841E+0	9.61138E+0
1.00625E+1	1.00625E+1	1.00321E+1
1.04961E+1	1.04961E+1	1.04618E+1
1.09390E+1	1.09390E+1	1.09004E+1
1.13883E+1	1.13883E+1	1.13480E+1
1.18469E+1	1.18469E+1	1.18044E+1
1.23150E+1	1.23150E+1	1.22698E+1
1.27894E+1	1.27894E+1	1.27442E+1
1.32732E+1	1.32732E+1	1.32275E+1
1.37665E+1	1.37665E+1	1.37197E+1
1.42660E+1	1.42660E+1	1.42209E+1
1.47749E+1	1.47749E+1	1.47310E+1
1.52933E+1	1.52933E+1	1.52500E+1
1.58211E+1	1.58211E+1	1.57779E+1
1.63551E+1	1.63551E+1	1.63148E+1
1.68986E+1	1.68986E+1	1.68607E+1
1.74515E+1	1.74515E+1	1.74154E+1
1.80108E+1	1.80108E+1	1.79791E+1
1.85762E+1	1.85762E+1	1.85518E+1
1.91511E+1	1.91511E+1	1.91333E+1
1.97355E+1	1.97355E+1	1.97239E+1
2.03261E+1	2.03261E+1	2.03233E+1
2.09261E+1	2.09261E+1	2.09317E+1
2.15325E+1	2.15325E+1	2.15490E+1
2.21482E+1	2.21482E+1	2.21752E+1
2.27703E+1	2.27703E+1	2.28104E+1
2.34017E+1	2.34017E+1	2.34545E+1
2.40395E+1	2.40395E+1	2.41076E+1
2.46866E+1	2.46866E+1	2.47696E+1
2.53401E+1	2.53401E+1	2.54405E+1
NaN	2.59998E+1	NaN
NaN	2.66690E+1	NaN
NaN	2.73444E+1	NaN
NaN	2.80293E+1	NaN
NaN	2.87236E+1	NaN
