Mi, 11. Nov 2015,   11:41
acc   3.7409E+0 +- 2.7E-3
t0    9.383E-1  +- 1.6E-3
offs  -2.378E-2 +- 5.42E-3
time (s), phi (rad), Fit (rad)
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
0.00000E+0	0.00000E+0	-2.10294E-2
3.14159E-3	3.14159E-3	-1.66620E-2
3.76991E-2	3.76991E-2	2.51148E-2
1.13097E-1	1.13097E-1	1.04301E-1
2.23053E-1	2.23053E-1	2.20896E-1
3.73850E-1	3.73850E-1	3.74901E-1
5.62345E-1	5.62345E-1	5.66315E-1
7.91681E-1	7.91681E-1	7.95139E-1
1.05243E+0	1.05243E+0	1.06137E+0
1.35403E+0	1.35403E+0	1.36501E+0
1.69646E+0	1.69646E+0	1.70607E+0
2.07345E+0	2.07345E+0	2.08453E+0
2.48814E+0	2.48814E+0	2.50040E+0
2.94053E+0	2.94053E+0	2.95368E+0
3.43062E+0	3.43062E+0	3.44436E+0
3.95841E+0	3.95841E+0	3.97246E+0
4.52389E+0	4.52389E+0	4.53797E+0
5.13022E+0	5.13022E+0	5.14089E+0
5.77111E+0	5.77111E+0	5.78121E+0
6.44969E+0	6.44969E+0	6.45895E+0
7.16597E+0	7.16597E+0	7.17409E+0
7.92310E+0	7.92310E+0	7.92665E+0
8.71478E+0	8.71478E+0	8.71661E+0
9.54730E+0	9.54730E+0	9.54398E+0
1.04144E+1	1.04144E+1	1.04088E+1
1.13160E+1	1.13160E+1	1.13110E+1
1.22585E+1	1.22585E+1	1.22506E+1
1.32387E+1	1.32387E+1	1.32276E+1
1.42534E+1	1.42534E+1	1.42420E+1
1.53090E+1	1.53090E+1	1.52938E+1
1.63991E+1	1.63991E+1	1.63831E+1
1.75238E+1	1.75238E+1	1.75097E+1
1.86893E+1	1.86893E+1	1.86738E+1
1.98894E+1	1.98894E+1	1.98752E+1
2.11304E+1	2.11304E+1	2.11141E+1
2.24027E+1	2.24027E+1	2.23904E+1
2.37159E+1	2.37159E+1	2.37041E+1
2.50636E+1	2.50636E+1	2.50552E+1
2.64491E+1	2.64491E+1	2.64437E+1
2.78691E+1	2.78691E+1	2.78696E+1
2.93268E+1	2.93268E+1	2.93330E+1
3.08190E+1	3.08190E+1	3.08337E+1
3.23490E+1	3.23490E+1	3.23718E+1
3.39135E+1	3.39135E+1	3.39474E+1
NaN	3.54340E+1	NaN
NaN	3.68980E+1	NaN
NaN	3.83086E+1	NaN
NaN	3.96689E+1	NaN
