Mi, 11. Nov 2015,   11:59
acc  2.8965E+0  +- 1.5E-3
t0   4.399E-1   +- 1.1E-3
offs -1.055E-2  +- 3.04E-3
time (s), phi (rad), Fit (rad)
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
0.00000E+0	0.00000E+0	1.78046E-2
0.00000E+0	0.00000E+0	-8.24240E-3
0.00000E+0	0.00000E+0	-5.32455E-3
3.45575E-2	3.45575E-2	2.65582E-2
9.42478E-2	9.42478E-2	8.74058E-2
1.82212E-1	1.82212E-1	1.77218E-1
3.01593E-1	3.01593E-1	2.95996E-1
4.49248E-1	4.49248E-1	4.43738E-1
6.25177E-1	6.25177E-1	6.20445E-1
8.26239E-1	8.26239E-1	8.26117E-1
1.05872E+0	1.05872E+0	1.06075E+0
1.32261E+0	1.32261E+0	1.32436E+0
1.61478E+0	1.61478E+0	1.61692E+0
1.93836E+0	1.93836E+0	1.93845E+0
2.28708E+0	2.28708E+0	2.28895E+0
2.66407E+0	2.66407E+0	2.66841E+0
3.07248E+0	3.07248E+0	3.07684E+0
3.50916E+0	3.50916E+0	3.51423E+0
3.97411E+0	3.97411E+0	3.98059E+0
4.46734E+0	4.46734E+0	4.47591E+0
4.99199E+0	4.99199E+0	5.00019E+0
5.54491E+0	5.54491E+0	5.55344E+0
6.12611E+0	6.12611E+0	6.13566E+0
6.73872E+0	6.73872E+0	6.74684E+0
7.37960E+0	7.37960E+0	7.38699E+0
8.05190E+0	8.05190E+0	8.05610E+0
8.74934E+0	8.74934E+0	8.75417E+0
9.47819E+0	9.47819E+0	9.48121E+0
1.02385E+1	1.02385E+1	1.02372E+1
1.10238E+1	1.10238E+1	1.10222E+1
1.18407E+1	1.18407E+1	1.18361E+1
1.26858E+1	1.26858E+1	1.26790E+1
1.35591E+1	1.35591E+1	1.35509E+1
1.44608E+1	1.44608E+1	1.44517E+1
1.53938E+1	1.53938E+1	1.53815E+1
1.63520E+1	1.63520E+1	1.63403E+1
1.73384E+1	1.73384E+1	1.73280E+1
1.83563E+1	1.83563E+1	1.83447E+1
1.93993E+1	1.93993E+1	1.93903E+1
2.04738E+1	2.04738E+1	2.04650E+1
2.15765E+1	2.15765E+1	2.15685E+1
2.27043E+1	2.27043E+1	2.27011E+1
2.38635E+1	2.38635E+1	2.38626E+1
2.50479E+1	2.50479E+1	2.50531E+1
2.62637E+1	2.62637E+1	2.62725E+1
2.75078E+1	2.75078E+1	2.75209E+1
2.87770E+1	2.87770E+1	2.87983E+1
NaN	3.00745E+1	NaN
NaN	3.14034E+1	NaN
NaN	3.27605E+1	NaN
NaN	3.41334E+1	NaN
NaN	3.54686E+1	NaN
NaN	3.67629E+1	NaN
NaN	3.80164E+1	NaN
NaN	3.92354E+1	NaN
NaN	4.04103E+1	NaN
NaN	4.15476E+1	NaN
