Mi, 11. Nov 2015,   11:58
acc  4.5438E+0  +- 2.9E-3
t0   1.1229E+0  +- 1.1E-3
offs -1.304E-3  +- 3.8E-3
time (s), phi (rad), Fit (rad)
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	0.00000E+0	NaN
NaN	-3.14159E-3	NaN
NaN	0.00000E+0	NaN
0.00000E+0	0.00000E+0	-1.13211E-4
1.88496E-2	1.88496E-2	1.22025E-2
7.85398E-2	7.85398E-2	6.99558E-2
1.82212E-1	1.82212E-1	1.73147E-1
3.26726E-1	3.26726E-1	3.21775E-1
5.18363E-1	5.18363E-1	5.15841E-1
7.53982E-1	7.53982E-1	7.55345E-1
1.03673E+0	1.03673E+0	1.04029E+0
1.36659E+0	1.36659E+0	1.37067E+0
1.74044E+0	1.74044E+0	1.74648E+0
2.16142E+0	2.16142E+0	2.16774E+0
2.62637E+0	2.62637E+0	2.63443E+0
3.13845E+0	3.13845E+0	3.14656E+0
3.69451E+0	3.69451E+0	3.70413E+0
4.29770E+0	4.29770E+0	4.30713E+0
4.94801E+0	4.94801E+0	4.95557E+0
5.64230E+0	5.64230E+0	5.64945E+0
6.38372E+0	6.38372E+0	6.38877E+0
7.16911E+0	7.16911E+0	7.17353E+0
8.00164E+0	8.00164E+0	8.00372E+0
8.88128E+0	8.88128E+0	8.87935E+0
9.80491E+0	9.80491E+0	9.80042E+0
1.07725E+1	1.07725E+1	1.07669E+1
1.17873E+1	1.17873E+1	1.17789E+1
1.28460E+1	1.28460E+1	1.28362E+1
1.39487E+1	1.39487E+1	1.39391E+1
1.50985E+1	1.50985E+1	1.50873E+1
1.62923E+1	1.62923E+1	1.62810E+1
1.75301E+1	1.75301E+1	1.75201E+1
1.88150E+1	1.88150E+1	1.88047E+1
2.01408E+1	2.01408E+1	2.01347E+1
2.15136E+1	2.15136E+1	2.15102E+1
2.29305E+1	2.29305E+1	2.29311E+1
2.43913E+1	2.43913E+1	2.43974E+1
2.58961E+1	2.58961E+1	2.59091E+1
2.74450E+1	2.74450E+1	2.74663E+1
NaN	2.90377E+1	NaN
NaN	3.06777E+1	NaN
NaN	3.22736E+1	NaN
NaN	3.38098E+1	NaN
NaN	3.52927E+1	NaN
NaN	3.67189E+1	NaN
NaN	3.80855E+1	NaN
NaN	3.93956E+1	NaN
NaN	4.06491E+1	NaN
NaN	4.18460E+1	NaN
NaN	4.29896E+1	NaN
NaN	4.40734E+1	NaN
NaN	4.50976E+1	NaN
NaN	4.60683E+1	NaN
NaN	4.69825E+1	NaN
NaN	4.78402E+1	NaN
NaN	4.86413E+1	NaN
NaN	4.93858E+1	NaN
NaN	5.00738E+1	NaN
